,PCODE,NAME,year,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,start_date,end_date,gap,게임수,출루,장타,series_index
2189,76249.0,민병헌,2018,12,49,9,18,0,0,2,24,6,3,0,5,1,0,10,0,0,0,205,3.0,2018-08-01,2018-09-07,-37 days,15,0.4727272727272727,0.5306122448979592,t2
2190,76249.0,민병헌,2018,15,61,12,23,3,0,2,32,13,1,0,3,0,0,7,0,0,2,229,8.0,2018-07-11,2018-07-31,-20 days,15,0.484375,0.6065573770491803,t3
2191,76249.0,민병헌,2018,14,58,9,14,2,0,3,25,7,0,1,7,1,3,9,2,0,0,218,3.0,2018-06-21,2018-07-10,-19 days,15,0.43478260869565216,0.5172413793103449,t4
2192,76249.0,민병헌,2018,14,53,10,13,4,0,2,23,5,2,0,5,2,0,4,1,1,1,212,10.0,2018-05-02,2018-06-20,-49 days,15,0.4262295081967213,0.5471698113207547,t5
2193,76249.0,민병헌,2018,13,56,11,21,5,0,3,35,11,0,0,1,1,0,8,3,1,0,201,15.0,2018-04-12,2018-05-01,-19 days,15,0.5254237288135594,0.7678571428571429,t6
2194,76249.0,민병헌,2018,13,48,5,14,2,0,0,16,3,1,1,7,0,0,8,1,0,2,228,6.0,2018-03-24,2018-04-08,-15 days,13,0.41818181818181815,0.375,t7
2195,76249.0,민병헌,2019,12,50,4,14,4,0,1,21,10,1,1,2,1,0,5,2,0,0,173,10.0,2019-09-06,2019-10-01,-25 days,15,0.41509433962264153,0.52,t0
2196,76249.0,민병헌,2019,15,53,6,16,4,0,2,26,4,0,2,3,1,0,6,1,0,1,201,11.0,2019-08-16,2019-09-04,-19 days,15,0.45614035087719296,0.6037735849056604,t1
2197,76249.0,민병헌,2019,15,55,5,13,2,1,1,20,3,2,0,7,1,0,12,3,0,0,215,9.0,2019-07-27,2019-08-15,-19 days,15,0.3968253968253968,0.43636363636363634,t2
2198,76249.0,민병헌,2019,14,58,7,14,3,1,0,19,2,2,0,3,0,0,8,0,1,0,220,6.0,2019-06-30,2019-07-26,-26 days,15,0.3387096774193548,0.39655172413793105,t3
2199,76249.0,민병헌,2019,13,60,11,20,3,0,3,32,15,3,0,7,0,0,11,2,0,1,237,13.0,2019-06-11,2019-06-29,-18 days,15,0.4925373134328358,0.6333333333333333,t4
2200,76249.0,민병헌,2019,13,48,8,15,2,0,2,23,5,3,3,17,1,0,5,1,0,0,274,4.0,2019-05-24,2019-06-09,-16 days,15,0.5606060606060606,0.5625,t5
2201,76249.0,민병헌,2019,11,45,11,20,6,0,0,26,4,2,0,3,1,0,8,0,0,1,192,5.0,2019-03-23,2019-04-04,-12 days,11,0.6122448979591837,0.7111111111111111,t6
2202,76249.0,민병헌,2020,2,12,1,3,0,0,0,3,0,0,0,0,0,0,4,2,0,0,43,0.0,2020-09-26,2020-10-23,-27 days,15,0.25,0.25,t0
2203,76249.0,민병헌,2020,5,27,6,7,0,0,0,7,4,1,0,4,0,0,5,2,1,0,131,2.0,2020-09-03,2020-09-25,-22 days,15,0.34375,0.25925925925925924,t1
2204,76249.0,민병헌,2020,11,39,4,7,0,0,0,7,5,0,1,3,2,0,9,0,0,1,133,0.0,2020-08-06,2020-09-01,-26 days,15,0.2727272727272727,0.1794871794871795,t2
2205,76249.0,민병헌,2020,14,52,5,10,0,0,0,10,4,0,2,1,0,0,11,3,2,0,184,2.0,2020-07-11,2020-08-04,-24 days,15,0.2,0.19230769230769232,t3
2206,76249.0,민병헌,2020,13,48,8,12,5,0,0,17,3,4,1,3,0,0,8,1,1,1,200,11.0,2020-06-21,2020-07-10,-19 days,15,0.38461538461538464,0.4583333333333333,t4
2207,76249.0,민병헌,2020,13,53,6,12,1,0,0,13,1,3,1,7,1,1,11,1,1,0,236,8.0,2020-05-28,2020-06-20,-23 days,15,0.3492063492063492,0.2641509433962264,t5
2208,76249.0,민병헌,2020,14,60,6,14,4,0,2,24,6,2,1,1,2,0,9,3,0,0,211,9.0,2020-05-10,2020-05-27,-17 days,15,0.36507936507936506,0.5,t6
2209,76249.0,민병헌,2020,4,18,6,7,2,0,0,9,0,0,0,2,0,0,5,0,0,0,93,3.0,2020-05-05,2020-05-08,-3 days,4,0.55,0.6111111111111112,t7
2210,76249.0,민병헌,2021,11,42,5,8,3,0,0,11,2,0,1,6,0,0,11,2,1,0,183,3.0,2021-05-26,2021-08-29,-95 days,14,0.3469387755102041,0.3333333333333333,t0
2211,76267.0,최주환,2018,15,59,6,24,1,0,3,34,13,0,0,4,1,1,9,2,0,0,234,6.0,2018-09-28,2018-11-12,-45 days,15,0.5230769230769231,0.6440677966101694,t0
2212,76267.0,최주환,2018,13,56,12,22,8,0,3,39,14,0,0,4,2,0,11,0,0,3,263,8.0,2018-09-09,2018-09-27,-18 days,15,0.6290322580645161,0.8928571428571429,t1
2213,76267.0,최주환,2018,13,53,8,20,6,0,4,38,12,0,0,8,1,0,8,1,0,0,255,11.0,2018-08-04,2018-09-08,-35 days,15,0.6290322580645161,0.9056603773584906,t2
2214,76267.0,최주환,2018,13,54,5,14,1,0,3,24,10,0,0,7,1,0,8,0,0,2,296,6.0,2018-07-17,2018-08-02,-16 days,15,0.41935483870967744,0.5185185185185185,t3
2215,76267.0,최주환,2018,14,53,13,17,1,0,3,27,8,0,0,7,0,0,8,0,0,1,267,8.0,2018-06-23,2018-07-12,-19 days,15,0.4666666666666667,0.5849056603773585,t4
2216,76267.0,최주환,2018,15,58,10,20,4,0,3,33,11,0,0,8,0,0,12,1,0,1,282,9.0,2018-06-06,2018-06-22,-16 days,15,0.5303030303030303,0.6896551724137931,t5
2217,76267.0,최주환,2018,14,61,12,21,4,2,3,38,8,0,0,3,0,0,13,0,0,0,237,11.0,2018-05-15,2018-06-05,-21 days,15,0.515625,0.7704918032786885,t6
2218,76267.0,최주환,2018,13,55,10,18,6,0,3,33,13,1,0,3,2,0,7,0,0,1,267,9.0,2018-04-25,2018-05-13,-18 days,15,0.5333333333333333,0.7636363636363637,t7
2219,76267.0,최주환,2018,12,55,8,18,7,2,2,35,17,0,0,5,2,0,10,0,0,1,287,9.0,2018-04-07,2018-04-24,-17 days,15,0.5806451612903226,0.8363636363636363,t8
2220,76267.0,최주환,2018,9,38,5,10,2,2,0,16,9,0,0,3,1,0,5,2,0,1,161,7.0,2018-03-24,2018-04-04,-11 days,9,0.42857142857142855,0.5263157894736842,t9
2221,76267.0,최주환,2019,10,46,4,11,0,0,0,11,4,0,0,3,0,0,7,1,0,1,188,6.0,2019-09-15,2019-10-26,-41 days,15,0.2857142857142857,0.2391304347826087,t0
2222,76267.0,최주환,2019,14,50,3,12,3,0,0,15,4,0,0,3,0,0,8,1,0,0,240,5.0,2019-08-23,2019-09-14,-22 days,15,0.33962264150943394,0.36,t1
2223,76267.0,최주환,2019,14,57,8,17,3,0,2,26,9,0,0,4,0,0,3,2,0,0,252,7.0,2019-07-31,2019-08-22,-22 days,15,0.4262295081967213,0.543859649122807,t2
2224,76267.0,최주환,2019,15,54,5,16,1,0,1,20,12,0,0,3,0,0,7,1,0,6,247,8.0,2019-07-03,2019-07-30,-27 days,15,0.3684210526315789,0.4074074074074074,t3
2225,76267.0,최주환,2019,12,40,4,11,2,0,1,16,11,0,0,6,0,0,8,2,0,3,205,6.0,2019-06-14,2019-07-02,-18 days,15,0.43478260869565216,0.475,t4
2226,76267.0,최주환,2019,13,45,3,13,4,0,0,17,7,0,0,10,1,0,5,3,0,1,234,4.0,2019-05-28,2019-06-13,-16 days,15,0.5,0.4666666666666667,t5
2227,76267.0,최주환,2020,11,43,2,10,2,0,1,15,6,0,0,3,3,0,8,0,0,1,223,1.0,2020-10-20,2020-11-24,-35 days,15,0.3877551020408163,0.4186046511627907,t0
2228,76267.0,최주환,2020,15,59,10,18,2,1,3,31,14,0,0,5,2,0,8,0,0,3,279,8.0,2020-10-02,2020-10-18,-16 days,15,0.4696969696969697,0.6271186440677966,t1
2229,76267.0,최주환,2020,15,52,5,18,4,1,1,27,7,0,0,8,1,2,8,0,0,1,261,5.0,2020-09-16,2020-10-01,-15 days,15,0.5555555555555556,0.6346153846153846,t2
2230,76267.0,최주환,2020,14,50,3,15,3,0,1,21,6,0,0,4,0,0,4,0,0,1,238,5.0,2020-08-27,2020-09-15,-19 days,15,0.42592592592592593,0.5,t3
2231,76267.0,최주환,2020,14,52,5,18,3,0,1,24,5,1,1,7,0,0,5,1,1,1,274,7.0,2020-08-08,2020-08-26,-18 days,15,0.48333333333333334,0.5384615384615384,t4
2232,76267.0,최주환,2020,15,54,4,11,0,1,2,19,7,1,0,3,0,0,8,1,0,1,229,9.0,2020-07-17,2020-08-07,-21 days,15,0.2982456140350877,0.4074074074074074,t5
2233,76267.0,최주환,2020,15,57,10,23,3,1,0,28,11,0,1,5,1,0,12,1,0,0,278,8.0,2020-06-28,2020-07-16,-18 days,15,0.5238095238095238,0.5614035087719298,t6
2234,76267.0,최주환,2020,15,60,11,19,5,0,2,30,12,0,0,9,0,2,4,1,0,0,267,14.0,2020-06-11,2020-06-27,-16 days,15,0.5211267605633803,0.6166666666666667,t7
2235,76267.0,최주환,2020,15,56,7,14,3,0,2,23,10,0,0,3,1,1,10,2,0,0,282,9.0,2020-05-24,2020-06-10,-17 days,15,0.39344262295081966,0.5,t8
2236,76267.0,최주환,2020,14,52,8,14,5,0,4,31,11,0,0,4,1,0,6,1,0,2,232,11.0,2020-05-06,2020-05-23,-17 days,15,0.49122807017543857,0.7692307692307693,t9
2237,76267.0,최주환,2021,13,42,9,15,1,0,5,31,11,0,0,8,3,2,7,0,0,0,228,0.0,2021-07-11,2021-09-08,-59 days,15,0.6181818181818182,0.8809523809523809,t0
2238,76267.0,최주환,2021,15,56,7,10,1,0,2,17,13,1,0,6,0,0,13,1,0,0,269,4.0,2021-06-24,2021-07-10,-16 days,15,0.3064516129032258,0.35714285714285715,t1
2239,76267.0,최주환,2021,14,47,7,11,0,0,4,23,8,0,0,6,4,1,8,1,0,1,257,8.0,2021-06-05,2021-06-23,-18 days,15,0.4482758620689655,0.574468085106383,t2
2240,76267.0,최주환,2021,11,46,4,12,2,0,1,17,12,0,0,8,0,1,6,1,0,0,234,8.0,2021-04-21,2021-06-04,-44 days,15,0.43636363636363634,0.43478260869565216,t3
2241,76267.0,최주환,2021,14,55,7,19,5,0,3,33,6,1,0,2,1,0,13,0,0,0,258,13.0,2021-04-04,2021-04-20,-16 days,14,0.5172413793103449,0.7454545454545455,t4
2242,76313.0,황재균,2018,15,58,10,18,6,0,2,30,9,0,1,7,0,0,13,2,1,0,243,4.0,2018-09-23,2018-10-13,-20 days,15,0.5,0.6551724137931034,t0
2243,76313.0,황재균,2018,15,60,7,20,4,0,4,36,12,2,0,5,0,0,10,0,0,0,268,8.0,2018-09-05,2018-09-22,-17 days,15,0.5076923076923077,0.7333333333333333,t1
2244,76313.0,황재균,2018,15,51,6,15,2,0,5,32,9,0,2,6,1,0,15,0,1,1,244,5.0,2018-07-31,2018-09-04,-35 days,15,0.4915254237288136,0.7647058823529411,t2
2245,76313.0,황재균,2018,14,48,13,12,1,0,5,28,7,2,0,6,1,0,10,1,0,0,242,5.0,2018-07-10,2018-07-29,-19 days,15,0.45454545454545453,0.7083333333333334,t3
2246,76313.0,황재균,2018,14,57,7,15,4,0,2,25,10,2,0,3,0,0,17,0,0,0,232,5.0,2018-06-16,2018-07-08,-22 days,15,0.4,0.543859649122807,t4
2247,76313.0,황재균,2018,13,52,4,11,6,0,1,20,10,1,1,2,1,1,12,1,0,0,235,7.0,2018-05-29,2018-06-15,-17 days,15,0.39285714285714285,0.5192307692307693,t5
2248,76313.0,황재균,2018,15,59,7,18,5,0,3,32,17,0,0,5,1,0,10,0,0,1,247,8.0,2018-05-10,2018-05-27,-17 days,15,0.49230769230769234,0.6779661016949152,t6
2249,76313.0,황재균,2018,15,59,9,23,7,1,1,35,4,2,1,6,0,0,13,0,0,1,250,3.0,2018-04-20,2018-05-09,-19 days,15,0.5846153846153846,0.7457627118644068,t7
2250,76313.0,황재균,2018,15,56,9,16,4,2,0,24,6,3,2,8,0,0,11,1,0,0,241,5.0,2018-04-01,2018-04-19,-18 days,15,0.46875,0.5357142857142857,t8
2251,76313.0,황재균,2018,7,30,4,9,2,0,2,17,4,2,0,1,0,0,9,0,0,0,124,2.0,2018-03-24,2018-03-31,-7 days,7,0.45161290322580644,0.7,t9
2252,76313.0,황재균,2019,15,51,12,20,1,1,5,38,12,0,0,7,0,0,7,2,0,2,226,7.0,2019-09-08,2019-09-29,-21 days,15,0.5862068965517241,0.8823529411764706,t0
2253,76313.0,황재균,2019,15,53,7,13,2,0,1,18,7,3,1,7,0,1,8,0,0,0,197,3.0,2019-08-18,2019-09-06,-19 days,15,0.39344262295081966,0.39622641509433965,t1
2254,76313.0,황재균,2019,15,54,12,18,1,0,3,28,11,1,2,10,0,1,8,1,0,0,258,6.0,2019-06-27,2019-08-17,-51 days,15,0.5076923076923077,0.5925925925925926,t2
2255,76313.0,황재균,2019,13,50,5,12,1,0,1,16,6,0,1,6,1,0,10,1,0,0,232,1.0,2019-06-08,2019-06-25,-17 days,15,0.3684210526315789,0.36,t3
2256,76313.0,황재균,2019,15,57,6,17,3,0,3,29,11,0,2,4,0,0,7,3,0,1,226,7.0,2019-05-22,2019-06-07,-16 days,15,0.4426229508196721,0.6140350877192983,t4
2257,76313.0,황재균,2019,14,53,14,14,4,1,1,23,8,3,1,5,1,0,6,0,0,0,231,9.0,2019-05-03,2019-05-21,-18 days,15,0.4406779661016949,0.5471698113207547,t5
2258,76313.0,황재균,2019,15,53,12,17,1,1,1,23,3,1,0,10,0,0,7,2,0,1,263,5.0,2019-04-14,2019-05-02,-18 days,15,0.47619047619047616,0.49056603773584906,t6
2259,76313.0,황재균,2019,15,59,8,13,3,0,4,28,7,2,0,1,0,0,12,1,0,1,207,5.0,2019-03-28,2019-04-13,-16 days,15,0.35,0.5932203389830508,t7
2260,76313.0,황재균,2019,4,18,2,3,0,0,1,6,2,0,0,2,0,0,6,0,0,0,75,1.0,2019-03-23,2019-03-27,-4 days,4,0.3,0.3888888888888889,t8
2261,76313.0,황재균,2020,15,66,13,22,5,0,3,36,14,0,1,4,1,0,14,2,1,1,300,2.0,2020-10-16,2020-11-13,-28 days,15,0.4861111111111111,0.6666666666666666,t0
2262,76313.0,황재균,2020,13,61,11,17,2,1,3,30,7,0,0,4,0,0,12,3,0,0,251,8.0,2020-09-30,2020-10-15,-15 days,15,0.4153846153846154,0.5901639344262295,t1
2263,76313.0,황재균,2020,15,61,10,21,2,1,1,28,13,4,0,6,1,0,12,1,0,1,253,5.0,2020-09-12,2020-09-29,-17 days,15,0.47058823529411764,0.5245901639344263,t2
2264,76313.0,황재균,2020,13,54,17,18,3,2,3,34,10,1,2,7,1,0,8,2,0,0,244,11.0,2020-08-26,2020-09-11,-16 days,15,0.5483870967741935,0.7777777777777778,t3
2265,76313.0,황재균,2020,15,58,9,15,8,0,1,26,10,2,1,9,0,0,12,0,0,0,282,4.0,2020-08-06,2020-08-25,-19 days,15,0.4925373134328358,0.603448275862069,t4
2266,76313.0,황재균,2020,15,61,12,19,3,0,5,37,12,0,1,5,0,0,12,1,0,0,262,8.0,2020-07-14,2020-08-05,-22 days,15,0.48484848484848486,0.7377049180327869,t5
2267,76313.0,황재균,2020,15,64,19,26,7,0,3,42,13,1,0,8,1,0,8,2,2,0,283,9.0,2020-06-25,2020-07-11,-16 days,15,0.6,0.8125,t6
2268,76313.0,황재균,2020,15,60,6,12,2,0,1,17,7,2,0,1,0,0,10,1,0,1,210,10.0,2020-05-30,2020-06-25,-26 days,15,0.26229508196721313,0.3333333333333333,t7
2269,76313.0,황재균,2020,14,61,13,21,5,1,1,31,10,1,1,3,1,0,14,0,0,1,243,10.0,2020-05-08,2020-05-29,-21 days,15,0.49230769230769234,0.6229508196721312,t8
2270,76313.0,황재균,2020,3,11,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,48,2.0,2020-05-05,2020-05-07,-2 days,3,0.16666666666666666,0.09090909090909091,t9
2271,76313.0,황재균,2021,15,60,13,21,3,0,2,30,8,5,0,4,1,0,12,1,0,2,263,4.0,2021-08-20,2021-09-08,-19 days,15,0.47692307692307695,0.5833333333333334,t0
2272,76313.0,황재균,2021,14,59,14,20,2,0,2,28,7,1,1,4,0,0,11,1,0,0,243,2.0,2021-07-02,2021-08-19,-48 days,15,0.4444444444444444,0.5423728813559322,t1
2273,76313.0,황재균,2021,15,53,10,15,1,0,5,31,17,1,2,7,0,0,12,2,0,0,264,8.0,2021-06-13,2021-07-01,-18 days,15,0.4666666666666667,0.6981132075471698,t2
2274,76313.0,황재균,2021,15,64,14,24,4,1,0,30,5,3,1,3,1,0,8,3,0,0,270,7.0,2021-04-18,2021-06-12,-55 days,15,0.4852941176470588,0.546875,t3
2275,76313.0,황재균,2021,12,44,7,10,0,0,1,13,6,0,0,11,0,0,12,0,0,0,258,3.0,2021-04-04,2021-04-17,-13 days,12,0.4,0.3181818181818182,t4
2276,76368.0,유재신,2018,4,13,3,4,1,0,1,8,6,1,0,2,0,0,7,0,0,0,73,0.0,2018-09-21,2018-10-13,-22 days,15,0.5333333333333333,0.7692307692307693,t0
2277,76368.0,유재신,2018,4,12,8,5,1,1,0,8,2,1,0,3,0,0,1,0,0,0,73,1.0,2018-05-15,2018-09-20,-128 days,15,0.6666666666666666,0.8333333333333334,t1
2278,76368.0,유재신,2018,1,8,8,5,1,0,0,6,0,2,0,2,0,0,2,0,0,0,38,0.0,2018-03-25,2018-05-13,-49 days,15,0.8,0.875,t2
2279,76368.0,유재신,2019,2,11,2,3,0,0,0,3,0,1,1,2,0,0,1,0,0,0,51,0.0,2019-09-01,2019-09-28,-27 days,15,0.38461538461538464,0.2727272727272727,t0
2280,76368.0,유재신,2019,2,10,5,2,1,0,0,3,0,1,0,2,0,0,0,1,0,0,48,0.0,2019-08-10,2019-08-30,-20 days,15,0.4166666666666667,0.4,t1
2281,76368.0,유재신,2019,0,6,1,2,0,0,0,2,1,1,1,1,0,0,1,0,0,0,31,0.0,2019-06-27,2019-08-09,-43 days,15,0.42857142857142855,0.3333333333333333,t2
2282,76368.0,유재신,2019,3,12,5,3,1,0,0,4,3,1,1,0,0,0,6,0,0,1,54,2.0,2019-05-08,2019-06-26,-49 days,15,0.3333333333333333,0.4166666666666667,t3
2283,76368.0,유재신,2019,2,12,4,3,0,1,0,5,2,0,0,1,0,0,4,0,1,0,50,1.0,2019-04-06,2019-05-07,-31 days,11,0.35714285714285715,0.5,t4
2284,76509.0,김문호,2018,5,25,1,5,2,0,1,10,4,0,0,3,0,1,10,0,0,0,116,2.0,2018-05-11,2018-10-14,-156 days,15,0.41379310344827586,0.52,t0
2285,76509.0,김문호,2018,7,31,4,7,3,0,0,10,5,1,0,4,0,0,6,0,1,0,127,4.0,2018-04-19,2018-05-10,-21 days,15,0.3888888888888889,0.41935483870967744,t1
2286,76509.0,김문호,2018,9,43,7,13,2,0,1,18,7,0,0,6,0,0,11,2,1,0,206,2.0,2018-03-27,2018-04-18,-22 days,15,0.44,0.4883720930232558,t2
2287,76509.0,김문호,2019,9,33,2,7,2,0,0,9,1,0,0,2,0,0,12,0,0,1,150,2.0,2019-06-09,2019-10-01,-114 days,15,0.3142857142857143,0.3333333333333333,t0
2288,76509.0,김문호,2019,6,31,3,9,3,0,0,12,2,1,0,0,0,0,7,0,1,0,127,3.0,2019-05-17,2019-06-08,-22 days,15,0.375,0.4838709677419355,t1
2289,76509.0,김문호,2019,7,32,1,9,2,0,0,11,1,1,0,2,0,0,7,1,0,0,128,1.0,2019-04-05,2019-05-16,-41 days,15,0.38235294117647056,0.40625,t2
2290,76509.0,김문호,2019,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,36,0.0,2019-03-23,2019-04-04,-12 days,6,0.0,0.0,t3
2291,76509.0,김문호,2020,9,37,4,6,1,0,2,13,4,0,0,4,0,0,10,1,0,0,142,3.0,2020-05-20,2020-06-07,-18 days,15,0.3170731707317073,0.43243243243243246,t0
2292,76509.0,김문호,2020,2,9,2,4,0,0,0,4,1,0,0,1,1,0,1,0,0,0,43,0.0,2020-05-16,2020-05-19,-3 days,3,0.5454545454545454,0.4444444444444444,t1
2293,76720.0,정범모,2018,13,26,2,4,0,0,1,7,3,0,0,1,0,0,9,1,0,1,120,0.0,2018-09-16,2018-10-12,-26 days,15,0.2222222222222222,0.3076923076923077,t0
2294,76720.0,정범모,2018,11,26,6,8,1,0,1,12,5,0,0,5,0,0,8,1,1,0,131,2.0,2018-08-10,2018-09-15,-36 days,15,0.46875,0.5384615384615384,t1
2295,76720.0,정범모,2018,8,18,1,3,1,0,1,7,1,0,0,3,0,0,2,0,1,0,89,2.0,2018-06-16,2018-08-09,-54 days,15,0.36363636363636365,0.5,t2
2296,76720.0,정범모,2018,12,29,5,5,3,0,0,8,3,0,0,2,3,0,12,0,4,0,148,3.0,2018-05-29,2018-06-15,-17 days,15,0.34210526315789475,0.3793103448275862,t3
2297,76720.0,정범모,2018,12,31,3,6,2,0,1,11,3,1,0,3,1,0,14,0,0,0,164,4.0,2018-04-28,2018-05-17,-19 days,15,0.37142857142857144,0.45161290322580644,t4
2298,76720.0,정범모,2018,14,34,0,3,1,0,0,4,1,0,0,1,0,0,10,1,1,0,128,2.0,2018-04-11,2018-04-27,-16 days,15,0.1388888888888889,0.14705882352941177,t5
2299,76720.0,정범모,2018,8,26,3,5,1,0,0,6,2,0,0,0,0,0,7,1,0,2,118,2.0,2018-03-24,2018-04-10,-17 days,13,0.23076923076923078,0.2692307692307692,t6
2300,76720.0,정범모,2019,4,23,3,4,0,0,1,7,3,0,0,2,0,0,6,0,2,0,91,3.0,2019-04-24,2019-08-11,-109 days,15,0.25925925925925924,0.34782608695652173,t0
2301,76720.0,정범모,2019,4,17,1,5,1,0,1,9,1,1,1,1,0,0,9,0,0,0,73,1.0,2019-03-29,2019-04-19,-21 days,10,0.4444444444444444,0.6470588235294118,t1
2302,76753.0,송광민,2018,13,54,6,10,3,0,3,22,10,0,0,2,0,0,9,3,0,0,222,6.0,2018-09-16,2018-10-20,-34 days,15,0.32142857142857145,0.5185185185185185,t0
2303,76753.0,송광민,2018,15,62,7,21,4,0,2,31,10,0,1,1,0,0,17,2,0,0,235,7.0,2018-07-19,2018-09-15,-58 days,15,0.4444444444444444,0.5967741935483871,t1
2304,76753.0,송광민,2018,15,56,6,16,0,0,3,25,9,2,0,2,0,0,16,1,0,0,201,3.0,2018-06-24,2018-07-18,-24 days,15,0.3620689655172414,0.5,t2
2305,76753.0,송광민,2018,15,58,9,18,4,0,4,34,10,1,0,6,0,0,13,1,0,0,254,4.0,2018-06-06,2018-06-23,-17 days,15,0.5,0.7241379310344828,t3
2306,76753.0,송광민,2018,13,55,7,13,2,0,0,15,7,1,0,2,1,0,10,2,0,1,196,2.0,2018-05-17,2018-06-05,-19 days,15,0.3103448275862069,0.3090909090909091,t4
2307,76753.0,송광민,2018,13,55,7,17,2,0,2,25,7,0,0,2,1,0,8,3,0,1,226,6.0,2018-04-27,2018-05-16,-19 days,15,0.41379310344827586,0.5272727272727272,t5
2308,76753.0,송광민,2018,14,57,15,18,7,0,1,28,14,0,1,3,0,0,12,1,0,2,190,8.0,2018-04-08,2018-04-26,-18 days,15,0.48333333333333334,0.631578947368421,t6
2309,76753.0,송광민,2018,10,42,6,17,2,0,3,28,12,0,2,0,2,0,10,0,0,0,151,4.0,2018-03-24,2018-04-07,-14 days,10,0.5454545454545454,0.7857142857142857,t7
2310,76753.0,송광민,2019,14,50,7,15,2,0,0,17,8,1,0,4,0,0,5,3,0,2,184,3.0,2019-09-07,2019-09-30,-23 days,15,0.3888888888888889,0.38,t0
2311,76753.0,송광민,2019,15,54,8,15,4,0,1,22,2,0,0,1,1,0,16,3,1,0,211,6.0,2019-08-15,2019-09-06,-22 days,15,0.38596491228070173,0.5,t1
2312,76753.0,송광민,2019,15,58,3,13,0,0,0,13,3,0,1,1,0,0,6,3,1,0,191,7.0,2019-07-27,2019-08-14,-18 days,15,0.23333333333333334,0.22413793103448276,t2
2313,76753.0,송광민,2019,15,62,7,19,1,0,1,23,5,1,0,3,0,0,9,1,0,0,200,7.0,2019-07-02,2019-07-26,-24 days,15,0.36923076923076925,0.4032258064516129,t3
2314,76753.0,송광민,2019,13,52,3,8,1,0,0,9,5,2,0,2,1,0,15,3,1,2,211,3.0,2019-05-26,2019-06-30,-35 days,15,0.21428571428571427,0.19230769230769232,t4
2315,76753.0,송광민,2019,14,57,7,16,2,0,2,24,10,2,0,3,1,0,14,0,0,0,221,8.0,2019-05-04,2019-05-25,-21 days,15,0.39344262295081966,0.49122807017543857,t5
2316,76753.0,송광민,2019,15,55,5,17,7,0,0,24,6,1,1,4,0,0,13,3,0,1,214,8.0,2019-04-13,2019-05-03,-20 days,15,0.4745762711864407,0.5636363636363636,t6
2317,76753.0,송광민,2019,13,57,9,15,3,0,3,27,11,1,0,2,0,0,12,1,0,0,180,7.0,2019-03-26,2019-04-12,-17 days,15,0.3898305084745763,0.5789473684210527,t7
2318,76753.0,송광민,2019,2,9,1,2,1,0,0,3,1,0,0,1,0,0,1,1,0,0,37,0.0,2019-03-23,2019-03-24,-1 days,2,0.4,0.4444444444444444,t8
2319,76753.0,송광민,2020,12,46,5,11,2,0,1,16,10,0,0,5,1,1,14,2,0,1,189,7.0,2020-10-08,2020-10-30,-22 days,15,0.39622641509433965,0.41304347826086957,t0
2320,76753.0,송광민,2020,13,49,9,15,2,0,2,23,10,0,0,3,0,0,13,2,0,0,181,7.0,2020-09-20,2020-10-07,-17 days,15,0.4230769230769231,0.5510204081632653,t1
2321,76753.0,송광민,2020,8,32,3,6,0,0,1,9,6,0,0,2,1,0,8,2,0,0,139,0.0,2020-08-26,2020-09-18,-23 days,15,0.2857142857142857,0.3125,t2
2322,76753.0,송광민,2020,9,41,4,9,2,0,2,17,8,0,0,1,0,0,8,4,0,1,149,4.0,2020-07-01,2020-08-25,-55 days,15,0.3333333333333333,0.5121951219512195,t3
2323,76753.0,송광민,2020,14,47,3,9,1,0,1,13,2,0,0,2,0,0,14,2,1,0,164,6.0,2020-05-27,2020-06-28,-32 days,15,0.26,0.3191489361702128,t4
2324,76753.0,송광민,2020,13,46,4,7,3,0,1,13,4,0,0,0,1,0,12,4,0,1,168,8.0,2020-05-09,2020-05-26,-17 days,15,0.2553191489361702,0.3695652173913043,t5
2325,76753.0,송광민,2020,4,16,3,8,2,0,1,13,3,0,0,1,0,0,0,1,0,0,59,3.0,2020-05-05,2020-05-08,-3 days,4,0.7058823529411765,1.0,t6
2326,77248.0,오재원,2018,15,51,3,12,3,0,0,15,7,0,1,4,0,0,18,0,0,0,246,5.0,2018-09-28,2018-11-12,-45 days,15,0.34545454545454546,0.35294117647058826,t0
2327,77248.0,오재원,2018,14,54,9,10,2,0,1,15,6,2,0,8,0,0,22,1,0,0,269,4.0,2018-09-09,2018-09-27,-18 days,15,0.3387096774193548,0.3333333333333333,t1
2328,77248.0,오재원,2018,14,58,8,15,2,0,2,23,9,0,0,3,0,0,18,1,0,1,233,4.0,2018-07-29,2018-09-08,-41 days,15,0.36065573770491804,0.46551724137931033,t2
2329,77248.0,오재원,2018,15,53,14,24,3,0,4,39,12,1,2,5,0,0,7,1,1,0,215,4.0,2018-07-08,2018-07-28,-20 days,15,0.6101694915254238,0.8679245283018868,t3
2330,77248.0,오재원,2018,15,62,15,24,3,0,4,39,15,4,0,2,0,0,12,5,0,0,222,8.0,2018-06-19,2018-07-07,-18 days,15,0.515625,0.7419354838709677,t4
