,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,start_date,end_date,gap,게임수,장타
671,36,4,7,0,0,0,7,4,0,0,3,0,0,14,2,0,1,163,1.0,2019-06-22,2019-07-14,-22 days,15,0.1818181818181818
672,46,3,8,1,0,0,9,1,0,0,3,0,0,15,4,2,0,209,3.0,2019-05-28,2019-06-21,-24 days,15,0.1944444444444444
673,44,5,12,2,0,1,17,5,0,0,5,1,0,14,1,0,1,213,0.0,2019-05-09,2019-05-26,-17 days,15,0.217391304347826
674,42,5,12,1,1,0,15,5,0,0,3,0,1,8,1,1,0,196,9.0,2019-04-19,2019-05-08,-19 days,15,0.4545454545454545
675,38,4,12,4,0,2,22,10,0,0,2,0,0,11,0,1,0,163,4.0,2019-03-23,2019-04-18,-26 days,15,0.4047619047619047
676,41,3,8,1,0,0,9,3,0,0,6,0,0,11,0,2,0,210,1.0,2020-08-16,2020-09-24,-39 days,15,0.25
677,39,4,12,1,0,3,22,7,0,0,5,2,0,9,0,2,0,190,4.0,2020-07-07,2020-08-14,-38 days,15,0.2439024390243902
678,45,3,6,1,0,1,10,6,0,0,5,0,0,13,3,2,0,203,3.0,2020-06-10,2020-07-05,-25 days,15,0.6666666666666666
679,45,9,17,2,0,4,31,8,0,0,2,1,0,11,0,1,0,211,3.0,2020-05-19,2020-06-09,-21 days,15,0.2666666666666666
680,20,1,3,1,0,0,4,0,0,0,1,2,0,5,1,1,0,110,2.0,2020-05-05,2020-05-16,-11 days,8,0.8222222222222222
681,32,4,6,1,0,1,10,2,0,0,7,0,0,7,0,0,0,177,2.0,2021-05-28,2021-07-01,-34 days,15,0.3428571428571428
682,39,1,8,2,0,0,10,3,0,0,4,0,0,11,1,2,0,171,3.0,2021-04-27,2021-05-27,-30 days,15,0.375
683,29,5,8,1,0,0,9,1,0,0,3,0,0,10,1,2,0,129,2.0,2021-04-04,2021-04-25,-21 days,12,0.3076923076923077
684,49,11,20,3,1,2,31,21,0,0,8,2,0,6,1,0,2,264,12.0,2018-08-15,2018-09-19,-35 days,15,0.6818181818181818
685,48,5,16,5,0,0,21,7,0,0,3,0,0,11,0,0,1,201,7.0,2018-07-26,2018-08-14,-19 days,15,0.7551020408163265
686,58,4,14,3,0,1,20,7,0,1,4,1,1,11,2,1,0,243,5.0,2018-07-05,2018-07-25,-20 days,15,0.5416666666666666
687,45,5,8,0,0,1,11,5,0,1,7,1,0,7,0,1,1,211,5.0,2018-06-14,2018-07-04,-20 days,15,0.4137931034482758
688,36,3,6,2,0,0,8,2,0,0,8,0,1,8,0,2,0,186,2.0,2018-05-27,2018-06-13,-17 days,15,0.2666666666666666
689,41,3,10,3,0,0,13,3,0,0,2,0,0,9,0,0,0,180,2.0,2018-03-24,2018-05-26,-63 days,14,0.2777777777777778
690,25,5,6,1,0,2,13,5,0,0,6,0,0,7,0,0,1,136,2.0,2019-08-09,2019-08-31,-22 days,15,0.5185185185185185
691,46,5,11,3,0,0,14,3,0,0,10,0,0,5,2,1,0,229,2.0,2019-06-22,2019-08-08,-47 days,15,0.64
692,45,2,12,3,0,0,15,2,1,0,10,0,1,8,0,2,0,252,5.0,2019-06-04,2019-06-20,-16 days,15,0.3695652173913043
694,51,6,9,2,0,0,11,4,0,0,5,4,0,9,2,0,0,252,7.0,2019-04-27,2019-05-14,-17 days,15,0.3703703703703703
695,54,7,13,2,0,1,18,9,0,0,5,1,0,6,2,1,0,246,8.0,2019-04-06,2019-04-24,-18 days,15,0.2549019607843137
696,47,6,14,3,0,2,23,10,1,0,3,0,0,6,0,0,1,194,3.0,2019-03-23,2019-04-05,-13 days,12,0.3888888888888889
697,30,4,7,1,0,1,11,4,0,0,8,1,0,7,0,0,1,191,9.0,2020-09-29,2020-10-15,-16 days,15,0.4090909090909091
698,42,12,12,2,0,1,17,7,2,0,6,3,0,6,1,1,1,256,5.0,2020-09-10,2020-09-27,-17 days,15,0.4333333333333333
699,39,6,9,4,0,0,13,4,0,0,3,2,0,6,0,0,1,193,9.0,2020-08-16,2020-09-09,-24 days,15,0.4761904761904761
700,40,5,7,1,0,1,11,2,0,0,5,0,0,15,0,1,0,206,3.0,2020-07-21,2020-08-15,-25 days,15,0.4358974358974359
701,52,10,11,1,0,3,21,8,0,0,13,1,0,6,2,1,0,313,4.0,2020-06-28,2020-07-18,-20 days,15,0.325
702,43,9,13,2,0,3,24,9,0,0,9,3,0,10,2,2,1,241,6.0,2020-06-06,2020-06-27,-21 days,15,0.4807692307692308
703,47,13,18,3,0,2,27,10,0,0,7,1,0,10,0,1,0,242,10.0,2020-05-17,2020-06-05,-19 days,15,0.6744186046511628
705,40,9,13,2,0,3,24,9,0,0,9,1,0,7,1,1,1,221,9.0,2021-05-06,2021-05-23,-17 days,15,0.525
706,37,9,8,1,0,3,18,5,1,0,6,0,0,6,2,0,0,179,3.0,2021-04-16,2021-05-05,-19 days,15,0.725
709,41,5,11,1,0,0,12,2,0,0,1,0,0,8,0,2,0,158,1.0,2018-07-29,2018-09-04,-37 days,15,0.6111111111111112
710,37,4,9,3,0,0,12,3,2,2,2,1,0,3,0,2,1,136,1.0,2018-07-06,2018-07-28,-22 days,15,0.3170731707317073
711,39,8,10,1,3,0,17,2,0,1,1,0,0,3,0,1,0,150,3.0,2018-06-14,2018-07-05,-21 days,15,0.4054054054054054
712,37,5,7,1,0,1,11,3,0,2,1,1,0,6,0,2,0,150,2.0,2018-05-25,2018-06-13,-19 days,15,0.5384615384615384
714,50,3,12,3,0,0,15,4,1,1,3,0,0,12,0,0,0,206,3.0,2018-04-14,2018-05-03,-19 days,15,0.5128205128205128
715,35,7,11,1,0,1,15,4,5,2,1,1,0,6,0,1,0,147,0.0,2018-03-24,2018-04-13,-20 days,15,0.36
716,48,5,18,1,0,1,22,10,5,0,5,1,0,8,0,1,0,238,1.0,2019-08-17,2019-09-03,-17 days,15,0.4222222222222222
717,50,3,15,1,1,0,18,1,5,1,2,0,0,9,2,1,0,219,2.0,2019-07-27,2019-08-16,-20 days,15,0.5
718,52,5,15,1,0,0,16,4,1,1,2,0,0,8,0,3,1,181,3.0,2019-06-30,2019-07-18,-18 days,15,0.4
719,51,8,11,3,0,0,14,5,3,1,1,1,0,8,2,1,0,207,2.0,2019-06-12,2019-06-29,-17 days,15,0.3269230769230769
720,44,7,12,1,0,2,19,4,1,0,2,1,0,7,0,1,0,152,3.0,2019-05-25,2019-06-11,-17 days,15,0.3333333333333333
721,18,4,5,2,0,0,7,1,1,0,1,1,0,6,0,1,0,107,2.0,2019-05-05,2019-05-24,-19 days,15,0.5
722,40,6,7,0,0,0,7,2,0,0,5,1,0,9,2,1,0,200,2.0,2019-04-14,2019-05-03,-19 days,15,0.5
723,40,7,10,2,0,0,12,0,0,0,1,1,0,8,0,1,0,162,1.0,2019-03-27,2019-04-13,-17 days,15,0.175
724,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10,0.0,2019-03-23,2019-03-26,-3 days,3,0.35
725,50,4,14,1,0,0,15,8,7,0,0,0,0,4,1,0,0,208,3.0,2020-09-30,2020-10-15,-15 days,15,0.4318181818181818
726,48,8,14,3,0,0,17,3,3,1,6,0,0,12,0,4,1,259,2.0,2020-09-12,2020-09-29,-17 days,15,0.32
727,44,4,6,1,0,0,7,4,3,1,5,1,0,11,0,1,0,212,2.0,2020-08-26,2020-09-11,-16 days,15,0.4166666666666667
728,44,4,9,1,1,0,12,3,2,0,5,0,0,11,2,1,2,219,2.0,2020-08-06,2020-08-25,-19 days,15,0.1818181818181818
729,43,6,8,1,0,2,15,3,2,3,1,0,0,5,0,1,0,161,4.0,2020-07-14,2020-08-05,-22 days,15,0.3181818181818182
730,53,7,13,1,1,0,16,10,4,2,3,0,0,15,2,3,0,244,1.0,2020-06-25,2020-07-11,-16 days,15,0.4186046511627907
731,41,3,4,1,0,1,8,2,2,1,5,1,0,11,1,2,0,199,2.0,2020-06-07,2020-06-25,-18 days,15,0.3396226415094339
732,59,6,15,2,0,0,17,5,2,1,3,0,0,12,0,2,0,253,5.0,2020-05-21,2020-06-06,-16 days,15,0.2439024390243902
733,58,8,18,1,1,0,21,8,4,2,6,0,0,10,0,0,1,278,5.0,2020-05-05,2020-05-20,-15 days,13,0.3220338983050847
734,41,7,9,2,0,0,11,2,1,1,3,0,0,6,0,2,0,177,2.0,2021-07-01,2021-08-18,-48 days,15,0.3333333333333333
735,38,8,9,2,1,1,16,3,2,0,2,0,0,6,0,0,0,152,2.0,2021-06-11,2021-06-30,-19 days,15,0.3170731707317073
736,52,6,15,5,0,1,23,7,2,1,5,1,0,6,0,1,0,252,3.0,2021-05-21,2021-06-09,-19 days,15,0.5263157894736842
738,46,8,13,2,1,1,20,10,1,1,2,1,0,8,0,2,0,194,2.0,2021-04-13,2021-04-29,-16 days,15,0.627906976744186
739,19,1,4,1,0,0,5,2,1,0,2,0,0,5,0,0,1,104,1.0,2021-04-04,2021-04-11,-7 days,7,0.5217391304347826
740,34,1,7,3,0,0,10,1,0,0,3,2,0,12,1,3,0,179,2.0,2018-09-07,2018-09-26,-19 days,15,0.5
741,44,5,12,1,0,1,16,6,0,0,3,1,0,15,0,2,0,196,1.0,2018-07-31,2018-09-06,-37 days,15,0.3823529411764705
742,36,8,9,4,0,2,19,5,0,0,1,0,0,9,1,1,0,126,5.0,2018-07-10,2018-07-29,-19 days,15,0.4090909090909091
743,38,4,7,2,0,1,12,2,0,0,2,1,0,8,0,0,0,155,5.0,2019-07-26,2019-08-14,-19 days,15,0.1875
744,17,1,3,1,0,1,7,1,0,0,2,0,0,5,1,0,0,76,0.0,2019-06-21,2019-07-18,-27 days,15,0.3947368421052631
745,28,3,6,3,1,0,11,1,0,0,2,1,0,12,0,1,0,124,2.0,2019-05-08,2019-06-20,-43 days,15,0.5294117647058824
746,21,1,4,0,0,0,4,0,0,0,0,0,0,8,1,0,0,71,0.0,2019-03-23,2019-05-07,-45 days,13,0.5357142857142857
747,53,3,7,1,0,2,14,8,0,1,5,1,0,6,1,0,0,260,6.0,2018-08-15,2018-09-18,-34 days,15,0.7586206896551724
749,43,3,9,2,0,2,17,10,0,0,1,1,0,7,2,0,0,179,8.0,2018-07-04,2018-07-24,-20 days,15,0.4901960784313725
750,47,3,8,2,0,1,13,5,0,0,1,3,0,15,1,0,0,207,3.0,2018-06-13,2018-07-03,-20 days,15,0.4883720930232558
751,57,7,19,5,0,4,36,15,1,0,4,0,0,14,1,0,0,267,10.0,2018-05-26,2018-06-12,-17 days,15,0.3404255319148936
752,57,5,15,3,0,1,21,8,0,0,1,0,0,9,0,0,4,224,9.0,2018-05-06,2018-05-25,-19 days,15,0.7894736842105263
753,54,7,16,5,0,4,33,14,1,0,3,1,0,6,1,0,1,224,7.0,2018-04-19,2018-05-05,-16 days,15,0.4385964912280701
754,53,8,17,0,0,3,26,10,0,1,2,0,0,6,2,0,0,219,10.0,2018-03-31,2018-04-18,-18 days,15,0.7777777777777778
755,10,1,1,0,0,1,4,1,0,0,0,0,0,4,0,0,0,36,1.0,2018-03-24,2018-03-30,-6 days,5,0.5471698113207547
756,38,2,8,3,0,2,17,4,0,0,2,0,0,12,1,1,0,168,5.0,2020-09-11,2020-10-07,-26 days,15,0.3255813953488372
757,37,2,9,1,0,1,13,5,0,0,2,1,0,6,0,0,0,171,1.0,2020-08-28,2020-09-10,-13 days,10,0.5789473684210527
758,57,8,17,2,0,4,31,12,0,0,5,1,0,15,1,0,0,267,3.0,2021-06-26,2021-08-20,-55 days,15,0.7272727272727273
759,59,8,19,2,0,3,30,8,0,0,2,0,0,14,1,0,0,215,7.0,2021-06-10,2021-06-25,-15 days,15,0.6491228070175439
760,56,9,14,2,0,7,37,11,0,0,6,0,0,13,1,0,1,257,6.0,2021-05-21,2021-06-09,-19 days,15,0.5932203389830508
761,49,10,12,3,0,3,24,7,0,1,10,1,0,15,1,0,0,252,6.0,2021-04-30,2021-05-19,-19 days,15,0.8214285714285714
762,61,5,18,3,0,1,24,13,1,1,3,0,0,15,4,0,2,291,7.0,2021-04-13,2021-04-29,-16 days,15,0.6122448979591837
763,27,2,8,2,0,1,13,4,0,0,2,0,0,9,0,0,0,117,1.0,2021-04-04,2021-04-11,-7 days,7,0.4590163934426229
764,57,6,11,3,0,1,17,11,0,0,5,1,0,13,3,0,0,252,6.0,2018-09-09,2018-09-27,-18 days,15,0.3559322033898305
765,57,18,19,2,0,5,36,15,2,0,10,1,0,10,2,0,0,293,8.0,2018-08-02,2018-09-08,-37 days,15,0.3684210526315789
766,58,10,8,3,0,2,17,5,0,0,7,2,0,10,6,0,1,261,8.0,2018-07-12,2018-08-01,-20 days,15,0.7543859649122807
767,61,11,17,2,1,3,30,11,3,0,11,0,1,8,1,0,1,311,10.0,2018-06-22,2018-07-11,-19 days,15,0.3793103448275862
768,58,19,24,8,0,0,32,5,0,0,10,0,0,6,1,0,0,241,13.0,2018-06-05,2018-06-21,-16 days,15,0.5901639344262295
769,63,13,23,3,0,4,38,14,2,0,2,0,0,5,0,0,0,234,7.0,2018-05-03,2018-06-03,-31 days,15,0.6896551724137931
770,63,7,19,4,2,2,33,14,0,1,2,0,0,10,1,0,3,260,5.0,2018-04-15,2018-05-02,-17 days,15,0.7142857142857143
771,57,10,19,1,1,3,31,7,1,1,6,1,1,10,2,0,0,246,4.0,2018-03-29,2018-04-14,-16 days,15,0.6507936507936508
772,17,0,4,1,0,0,5,1,0,0,0,0,0,3,0,1,0,71,0.0,2018-03-24,2018-03-28,-4 days,4,0.631578947368421
773,60,7,21,4,0,0,25,9,6,1,5,0,1,8,1,1,0,225,5.0,2019-08-29,2019-09-17,-19 days,15,0.5079365079365079
774,60,13,18,6,0,3,33,12,3,0,8,1,0,6,1,0,1,254,7.0,2019-08-11,2019-08-28,-17 days,15,0.4833333333333333
775,56,11,15,0,1,1,20,9,5,0,6,2,0,7,3,0,1,214,4.0,2019-07-16,2019-08-10,-25 days,15,0.7
776,52,13,15,3,0,3,27,12,3,1,6,1,0,10,0,0,0,216,4.0,2019-06-26,2019-07-14,-18 days,15,0.3928571428571428
777,57,12,15,4,0,3,28,10,3,1,11,0,1,4,2,0,1,266,7.0,2019-06-08,2019-06-25,-17 days,15,0.6346153846153846
778,56,11,17,6,1,2,31,14,3,0,7,0,0,12,1,0,3,240,11.0,2019-05-22,2019-06-07,-16 days,15,0.6140350877192983
779,58,15,19,4,0,4,35,13,3,1,8,2,0,7,1,0,0,259,8.0,2019-05-04,2019-05-21,-17 days,15,0.7142857142857143
780,63,16,20,6,0,1,29,13,1,0,9,0,1,9,3,0,1,284,6.0,2019-04-17,2019-05-03,-16 days,15,0.7413793103448276
781,62,12,23,4,0,1,30,9,5,0,8,1,1,16,0,0,0,320,3.0,2019-03-23,2019-04-16,-24 days,15,0.5714285714285714
782,59,9,19,3,0,3,31,11,2,1,2,0,0,9,0,0,0,208,10.0,2020-09-16,2020-10-04,-18 days,15,0.625
783,61,9,21,4,0,2,31,9,3,0,9,1,0,9,2,0,0,259,8.0,2020-08-29,2020-09-15,-17 days,15,0.6271186440677966
784,60,10,18,2,0,4,32,14,3,0,8,2,0,6,1,1,0,259,8.0,2020-08-11,2020-08-28,-17 days,15,0.6065573770491803
785,63,18,23,1,0,3,33,14,3,0,6,1,1,3,3,1,0,224,8.0,2020-07-21,2020-08-09,-19 days,15,0.6333333333333333
786,56,14,15,2,0,5,32,14,3,0,10,0,0,7,2,0,2,252,9.0,2020-07-03,2020-07-19,-16 days,15,0.5873015873015873
787,55,13,15,0,1,4,29,16,3,0,9,1,1,9,1,1,1,257,9.0,2020-06-13,2020-07-02,-19 days,15,0.6964285714285714
788,61,11,19,3,0,3,31,11,2,0,9,1,0,6,2,0,0,261,10.0,2020-05-27,2020-06-12,-16 days,15,0.6181818181818182
789,51,13,14,6,0,2,26,9,1,0,12,1,0,7,1,0,0,261,8.0,2020-05-09,2020-05-26,-17 days,15,0.6065573770491803
790,17,4,3,0,0,1,6,1,1,0,2,0,0,3,0,0,0,78,1.0,2020-05-05,2020-05-08,-3 days,4,0.6666666666666666
791,46,7,12,5,1,0,19,6,2,0,2,0,0,15,0,0,0,170,2.0,2018-09-11,2018-09-28,-17 days,15,0.7169811320754716
792,60,11,23,4,0,0,27,8,0,1,1,0,0,16,1,0,1,245,5.0,2018-08-07,2018-09-09,-33 days,15,0.5434782608695652
794,33,8,10,2,0,2,18,8,3,1,3,0,0,11,1,0,0,129,1.0,2018-06-16,2018-07-06,-20 days,15,0.6808510638297872
795,34,6,6,0,0,1,9,1,0,0,3,0,0,12,0,0,0,151,2.0,2018-05-30,2018-06-15,-16 days,15,0.6666666666666666
797,54,15,19,5,2,2,34,8,4,0,3,0,0,13,0,0,0,221,6.0,2018-04-22,2018-05-10,-18 days,15,0.5151515151515151
798,39,4,11,3,0,1,17,3,1,0,2,0,0,11,0,0,0,151,1.0,2018-04-04,2018-04-21,-17 days,15,0.7962962962962963
799,26,4,9,1,0,1,13,2,2,0,3,0,0,9,0,0,0,96,2.0,2018-03-24,2018-04-03,-10 days,9,0.5384615384615384
800,44,6,14,2,1,0,18,4,1,0,3,0,0,16,2,1,0,181,4.0,2019-08-09,2019-08-27,-18 days,15,0.1739130434782608
801,56,8,16,2,1,0,20,6,2,1,3,0,0,18,0,1,0,243,4.0,2019-07-13,2019-08-08,-26 days,15,0.4772727272727273
802,52,5,12,1,1,0,15,4,1,0,4,3,0,18,0,0,0,232,4.0,2019-06-23,2019-07-12,-19 days,15,0.4107142857142857
803,53,5,8,2,0,0,10,4,2,1,1,0,0,13,1,2,0,207,2.0,2019-06-06,2019-06-22,-16 days,15,0.3269230769230769
804,54,2,12,3,2,0,19,8,0,0,4,0,0,11,2,1,0,205,5.0,2019-05-18,2019-06-05,-18 days,15,0.2264150943396226
806,42,4,10,3,0,0,13,4,0,0,3,2,0,13,0,1,0,187,2.0,2019-03-23,2019-04-28,-36 days,12,0.4363636363636363
808,4,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,15,0.0,2018-05-11,2018-05-17,-6 days,5,0.28
809,47,3,11,2,0,1,16,4,1,2,5,1,0,10,1,1,0,236,7.0,2019-08-15,2019-08-31,-16 days,15,0.6086956521739131
810,52,8,11,2,0,1,16,8,1,1,7,0,0,9,1,0,1,244,7.0,2019-07-18,2019-08-14,-27 days,15,0.4042553191489361
811,45,5,7,5,0,0,12,3,0,1,8,0,0,17,0,0,1,226,3.0,2019-06-27,2019-07-17,-20 days,15,0.3653846153846153
812,42,6,13,2,1,1,20,6,1,0,11,0,0,13,1,1,0,226,6.0,2019-06-08,2019-06-26,-18 days,15,0.3777777777777777
814,50,4,11,3,0,0,14,2,0,1,2,0,0,10,2,1,1,171,6.0,2019-05-04,2019-05-21,-17 days,15,0.5365853658536586
815,50,7,13,3,0,0,16,9,3,2,7,2,0,14,1,0,2,238,7.0,2019-04-16,2019-05-03,-17 days,15,0.34
816,27,6,12,2,0,1,17,4,2,0,5,0,0,4,0,1,0,128,5.0,2019-03-26,2019-04-14,-19 days,13,0.38
819,41,4,9,0,1,0,11,5,1,0,5,1,0,8,2,1,1,202,5.0,2021-05-29,2021-06-22,-24 days,15,0.3043478260869565
820,44,7,6,1,0,0,7,4,0,0,5,0,0,12,3,0,2,194,3.0,2021-04-23,2021-05-28,-35 days,15,0.2926829268292683
821,36,7,13,4,0,0,17,8,3,0,10,0,0,3,1,1,0,218,4.0,2021-04-06,2021-04-22,-16 days,13,0.1818181818181818
822,32,1,6,0,0,0,6,0,0,0,1,0,0,6,0,0,0,130,0.0,2018-06-05,2018-06-27,-22 days,15,0.4
823,33,6,13,2,1,0,17,4,0,1,1,1,0,2,0,1,0,145,1.0,2018-05-16,2018-06-03,-18 days,15,0.1875
824,36,4,7,1,0,0,8,0,0,2,2,0,0,7,1,0,0,144,1.0,2018-04-24,2018-05-13,-19 days,15,0.6060606060606061
825,47,6,11,2,0,0,13,1,1,0,6,0,0,9,0,2,0,251,1.0,2018-04-04,2018-04-22,-18 days,15,0.25
826,30,1,10,0,0,0,10,3,1,0,1,0,0,5,0,0,0,134,0.0,2018-03-24,2018-04-01,-8 days,8,0.3191489361702128
827,46,5,18,1,0,1,22,5,0,0,5,0,0,10,2,2,1,220,3.0,2020-09-15,2020-10-02,-17 days,15,0.3043478260869565
828,13,1,4,0,0,0,4,2,0,0,2,0,0,2,0,2,0,72,0.0,2020-09-10,2020-09-13,-3 days,4,0.5217391304347826
829,33,2,10,0,0,0,10,4,1,0,4,0,0,7,1,0,0,143,0.0,2021-06-26,2021-08-14,-49 days,15,0.375
830,30,5,8,1,0,0,9,2,1,0,1,0,0,5,0,0,0,118,1.0,2021-06-05,2021-06-26,-21 days,15,0.303030303030303
831,23,1,4,0,0,0,4,1,0,1,4,0,0,7,1,0,1,128,1.0,2021-05-14,2021-06-04,-21 days,15,0.3333333333333333
832,28,2,6,0,0,0,6,3,0,0,4,0,0,12,1,2,0,154,0.0,2021-04-25,2021-05-13,-18 days,15,0.1739130434782608
833,44,7,11,2,0,0,13,3,0,0,8,0,0,12,1,1,1,235,3.0,2021-04-07,2021-04-24,-17 days,15,0.2142857142857142
834,5,0,2,0,0,0,2,2,0,0,0,0,0,1,0,0,0,19,0.0,2021-04-04,2021-04-06,-2 days,2,0.3409090909090909
835,22,5,8,1,0,1,12,3,0,0,3,0,0,9,0,1,0,111,0.0,2018-08-08,2018-09-16,-39 days,15,0.6666666666666666
837,39,6,11,0,0,2,17,9,1,0,1,0,0,12,0,1,0,165,3.0,2018-06-12,2018-07-07,-25 days,15,0.5555555555555556
838,37,1,8,1,0,0,9,3,0,0,4,0,0,6,2,0,1,170,2.0,2018-05-15,2018-06-09,-25 days,15,0.4871794871794871
839,38,0,9,1,0,0,10,3,0,0,1,0,0,8,2,0,0,133,0.0,2018-04-18,2018-05-13,-25 days,15,0.2702702702702703
840,18,5,6,1,0,1,10,2,0,0,1,1,0,6,0,0,0,74,1.0,2018-03-24,2018-04-14,-21 days,11,0.2894736842105263
841,30,1,4,0,0,1,7,2,0,0,1,0,0,7,1,0,0,110,2.0,2019-06-21,2019-08-09,-49 days,15,0.3157894736842105
842,35,3,9,4,0,1,16,4,0,0,2,0,0,8,1,0,0,138,6.0,2019-04-28,2019-06-20,-53 days,15,0.2666666666666666
843,20,3,7,2,0,0,9,4,0,0,1,0,0,3,1,0,0,73,2.0,2019-03-24,2019-04-14,-21 days,13,0.6
844,6,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,21,0.0,2018-09-11,2018-09-19,-8 days,5,0.52
845,44,2,13,2,0,0,15,4,0,1,0,0,0,9,0,2,1,161,3.0,2019-08-18,2019-09-08,-21 days,15,0.3272727272727272
846,43,8,14,3,0,0,17,2,2,0,3,0,0,5,1,0,0,191,3.0,2019-07-26,2019-08-17,-22 days,15,0.3863636363636363
847,40,5,14,2,0,1,19,6,2,1,2,1,0,6,0,0,1,158,4.0,2019-06-28,2019-07-17,-19 days,15,0.4651162790697674
848,52,6,11,2,0,1,16,6,2,0,5,0,0,13,0,1,0,211,5.0,2019-06-09,2019-06-27,-18 days,15,0.55
849,59,4,15,1,1,0,18,3,4,1,3,0,0,10,0,0,1,237,7.0,2019-05-21,2019-06-08,-18 days,15,0.3653846153846153
850,43,7,13,1,3,3,29,13,0,1,2,0,0,10,1,0,0,152,3.0,2019-05-01,2019-05-18,-17 days,15,0.3389830508474576
851,30,6,10,2,0,0,12,6,0,0,0,0,0,3,1,0,0,98,1.0,2019-04-03,2019-04-28,-25 days,15,0.8372093023255814
852,10,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,31,0.0,2019-03-28,2019-04-02,-5 days,4,0.4666666666666667
853,58,4,13,2,0,0,15,6,3,1,4,0,0,8,1,1,1,220,3.0,2020-09-25,2020-10-11,-16 days,15,0.238095238095238
854,59,8,18,1,0,0,19,7,0,1,1,1,0,6,1,0,0,254,0.0,2020-09-05,2020-09-24,-19 days,15,0.293103448275862
855,35,4,8,1,0,1,12,3,1,0,2,0,0,7,0,1,0,147,3.0,2020-06-12,2020-07-09,-27 days,15,0.3389830508474576
856,27,4,4,0,1,0,6,2,0,2,2,0,0,9,0,0,0,109,2.0,2020-05-23,2020-06-11,-19 days,15,0.4
857,21,2,6,0,0,0,6,1,1,0,0,0,0,6,0,0,0,79,0.0,2020-05-07,2020-05-21,-14 days,7,0.2592592592592592
858,59,9,13,2,0,0,15,5,2,0,7,0,0,12,0,0,1,284,1.0,2021-06-25,2021-08-15,-51 days,15,0.4107142857142857
859,60,3,19,1,2,0,24,4,3,0,1,0,0,8,1,2,1,195,2.0,2021-06-06,2021-06-24,-18 days,15,0.288135593220339
860,60,9,17,0,0,0,17,5,0,2,9,0,1,12,1,1,0,266,1.0,2021-05-15,2021-06-05,-21 days,15,0.45
861,50,6,19,2,1,0,23,7,1,0,1,0,0,4,1,1,0,162,5.0,2021-04-29,2021-05-14,-15 days,13,0.2833333333333333
862,10,1,4,0,0,0,4,3,0,0,2,0,0,2,1,0,0,54,0.0,2018-07-21,2018-09-07,-48 days,15,0.2
863,28,6,5,0,0,0,5,1,0,0,1,0,0,3,1,0,1,99,2.0,2018-04-14,2018-07-20,-97 days,15,0.4
864,68,3,15,4,0,0,19,5,0,1,2,1,0,6,2,2,0,284,4.0,2018-03-27,2018-04-13,-17 days,15,0.1785714285714285
865,7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,29,0.0,2018-03-24,2018-03-25,-1 days,2,0.3382352941176471
866,14,2,3,1,0,0,4,0,1,0,3,0,0,5,0,1,0,64,1.0,2018-05-02,2018-08-11,-101 days,11,0.3333333333333333
867,45,3,13,6,0,0,19,6,1,1,10,0,0,13,0,1,0,242,6.0,2018-08-14,2018-09-26,-43 days,15,0.6595744680851063
868,43,16,19,4,0,4,35,19,0,1,8,0,0,7,1,0,1,198,2.0,2018-07-20,2018-08-12,-23 days,15,0.5555555555555556
869,29,7,6,1,0,2,13,7,0,0,2,0,0,7,1,0,0,137,3.0,2018-06-10,2018-07-18,-38 days,15,1.0
870,36,3,12,3,0,1,18,3,0,0,3,0,0,9,0,0,0,161,5.0,2018-05-20,2018-06-08,-19 days,15,0.5517241379310345
871,40,5,11,2,0,0,13,8,1,2,0,0,0,12,0,1,0,153,2.0,2018-05-04,2018-05-19,-15 days,12,0.6111111111111112
872,40,4,10,3,0,1,16,4,0,0,3,0,0,7,1,1,0,175,2.0,2019-08-18,2019-09-08,-21 days,15,0.8
873,51,4,8,3,1,0,13,5,0,0,4,0,0,7,2,0,0,225,4.0,2019-07-28,2019-08-17,-20 days,15,0.5
874,55,7,19,2,1,2,29,13,1,1,6,0,0,7,2,0,1,241,8.0,2019-07-03,2019-07-27,-24 days,15,0.3333333333333333
875,46,7,13,1,2,0,18,5,0,0,1,0,0,6,0,2,0,170,6.0,2019-05-25,2019-07-02,-38 days,15,0.6181818181818182
876,32,5,4,0,0,0,4,1,0,0,3,0,0,5,1,0,1,121,2.0,2019-04-26,2019-05-24,-28 days,15,0.4565217391304347
878,30,2,6,0,0,0,6,3,0,0,0,0,0,9,0,0,1,123,1.0,2019-03-24,2019-04-03,-10 days,8,0.3829787234042553
879,15,4,3,1,0,0,4,1,1,0,2,1,0,6,0,0,0,71,1.0,2018-09-04,2018-09-27,-23 days,12,0.8823529411764706
880,26,2,2,1,0,0,3,0,0,0,2,0,0,12,0,0,0,115,3.0,2019-03-23,2019-06-08,-77 days,14,0.12
881,42,6,7,0,0,1,10,1,2,0,12,0,0,16,0,0,0,228,2.0,2020-09-17,2020-10-02,-15 days,15,0.2682926829268293
